source_row_id,scenario,scenario_family,rail,payment_method,intent_amount,expected_settlement_amount,expected_unmatched_amount,expected_under_settlement_amount,expected_reversal_amount,expected_total_leakage_amount,has_settlement,settlement_delay_days,blank_provider_ref,blank_bank_ref,blank_client_ref
1038,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,4479.90,4479.90,0.00,0.00,0.00,0.00,true,2,false,false,false
1039,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,3563.49,3563.49,0.00,0.00,0.00,0.00,true,2,false,false,false
1040,clean,clean,IMPS,BANK_TRANSFER,2216.34,2216.34,0.00,0.00,0.00,0.00,true,0,false,false,false
1041,clean,clean,IMPS,BANK_TRANSFER,3768.77,3768.77,0.00,0.00,0.00,0.00,true,0,false,false,false
1042,clean,clean,IMPS,BANK_TRANSFER,1055.87,1055.87,0.00,0.00,0.00,0.00,true,0,false,false,false
1043,clean,clean,UPI,UPI,4841.09,4841.09,0.00,0.00,0.00,0.00,true,0,false,false,false
1044,under_settle_15,under,IMPS,BANK_TRANSFER,4890.19,4156.66,0.00,733.53,0.00,733.53,true,2,false,false,false
1045,clean,clean,IMPS,BANK_TRANSFER,2016.78,2016.78,0.00,0.00,0.00,0.00,true,0,false,false,false
1046,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,2583.44,0.00,2583.44,0.00,0.00,2583.44,false,0,false,false,false
1047,clean,clean,UPI,UPI,1727.10,1727.10,0.00,0.00,0.00,0.00,true,0,false,false,false
1048,clean,clean,UPI,UPI,3288.18,3288.18,0.00,0.00,0.00,0.00,true,0,false,false,false
1049,ref_stress_clean,ref_stress,UPI,UPI,4378.64,4378.64,0.00,0.00,0.00,0.00,true,1,true,true,false
1050,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,2192.08,2192.08,0.00,0.00,0.00,0.00,true,2,false,false,false
1051,clean,clean,IMPS,BANK_TRANSFER,1232.32,1232.32,0.00,0.00,0.00,0.00,true,0,false,false,false
1052,under_settle_30,under,UPI,UPI,2031.85,1422.30,0.00,609.55,0.00,609.55,true,3,false,false,false
1053,under_settle_15,under,IMPS,BANK_TRANSFER,4095.43,3481.12,0.00,614.31,0.00,614.31,true,2,false,false,false
1054,clean,clean,IMPS,BANK_TRANSFER,2181.07,2181.07,0.00,0.00,0.00,0.00,true,0,false,false,false
1055,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,3209.95,0.00,3209.95,0.00,0.00,3209.95,false,0,false,false,false
1056,clean,clean,UPI,UPI,3918.15,3918.15,0.00,0.00,0.00,0.00,true,0,false,false,false
1057,clean_delay_2d,clean_delay,UPI,UPI,3327.03,3327.03,0.00,0.00,0.00,0.00,true,2,false,false,false
1058,clean,clean,IMPS,BANK_TRANSFER,4390.58,4390.58,0.00,0.00,0.00,0.00,true,0,false,false,false
1059,clean,clean,UPI,UPI,4770.52,4770.52,0.00,0.00,0.00,0.00,true,0,false,false,false
1060,clean_delay_2d,clean_delay,UPI,UPI,3545.33,3545.33,0.00,0.00,0.00,0.00,true,2,false,false,false
1061,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,4143.34,0.00,4143.34,0.00,0.00,4143.34,false,0,false,false,false
1062,clean,clean,UPI,UPI,4778.21,4778.21,0.00,0.00,0.00,0.00,true,0,false,false,false
1063,under_settle_08,under,IMPS,BANK_TRANSFER,2195.09,2019.48,0.00,175.61,0.00,175.61,true,1,false,false,false
1064,clean,clean,UPI,UPI,1683.76,1683.76,0.00,0.00,0.00,0.00,true,0,false,false,false
1065,clean,clean,IMPS,BANK_TRANSFER,4387.68,4387.68,0.00,0.00,0.00,0.00,true,0,false,false,false
1066,clean,clean,IMPS,BANK_TRANSFER,4897.63,4897.63,0.00,0.00,0.00,0.00,true,0,false,false,false
1067,under_settle_15,under,UPI,UPI,4795.13,4075.86,0.00,719.27,0.00,719.27,true,2,false,false,false
1068,under_settle_08,under,IMPS,BANK_TRANSFER,3836.96,3530.00,0.00,306.96,0.00,306.96,true,1,false,false,false
1069,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,1736.91,1736.91,0.00,0.00,0.00,0.00,true,1,true,true,false
1070,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,2258.29,2258.29,0.00,0.00,0.00,0.00,true,1,true,true,false
1071,under_settle_08,under,UPI,UPI,2233.37,2054.70,0.00,178.67,0.00,178.67,true,1,false,false,false
1072,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,601.72,601.72,0.00,0.00,0.00,0.00,true,1,true,true,false
1073,under_settle_08,under,IMPS,BANK_TRANSFER,703.89,647.58,0.00,56.31,0.00,56.31,true,1,false,false,false
1074,clean,clean,IMPS,BANK_TRANSFER,1642.02,1642.02,0.00,0.00,0.00,0.00,true,0,false,false,false
1075,ref_stress_clean,ref_stress,UPI,UPI,1896.80,1896.80,0.00,0.00,0.00,0.00,true,1,true,true,false
1076,unmatched_intent,unmatched,UPI,UPI,2638.16,0.00,2638.16,0.00,0.00,2638.16,false,0,false,false,false
1077,clean,clean,IMPS,BANK_TRANSFER,3065.41,3065.41,0.00,0.00,0.00,0.00,true,0,false,false,false
1078,unmatched_intent,unmatched,UPI,UPI,2361.40,0.00,2361.40,0.00,0.00,2361.40,false,0,false,false,false
1079,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,4797.19,4797.19,0.00,0.00,0.00,0.00,true,1,true,true,false
1080,clean,clean,IMPS,BANK_TRANSFER,280.35,280.35,0.00,0.00,0.00,0.00,true,0,false,false,false
1081,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,4328.15,4328.15,0.00,0.00,0.00,0.00,true,2,false,false,false
1082,clean,clean,UPI,UPI,1036.14,1036.14,0.00,0.00,0.00,0.00,true,0,false,false,false
1083,unmatched_intent,unmatched,UPI,UPI,1989.71,0.00,1989.71,0.00,0.00,1989.71,false,0,false,false,false
1084,clean,clean,IMPS,BANK_TRANSFER,3719.92,3719.92,0.00,0.00,0.00,0.00,true,0,false,false,false
1085,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,889.05,0.00,889.05,0.00,0.00,889.05,false,0,false,false,false
1086,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,1521.20,0.00,1521.20,0.00,0.00,1521.20,false,0,false,false,false
1087,unmatched_intent,unmatched,UPI,UPI,2494.83,0.00,2494.83,0.00,0.00,2494.83,false,0,false,false,false
1088,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,2255.18,0.00,2255.18,0.00,0.00,2255.18,false,0,false,false,false
1089,clean_delay_5d,clean_delay,UPI,UPI,2186.66,2186.66,0.00,0.00,0.00,0.00,true,5,false,false,false
1090,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,3279.14,0.00,3279.14,0.00,0.00,3279.14,false,0,false,false,false
1091,clean,clean,IMPS,BANK_TRANSFER,1487.47,1487.47,0.00,0.00,0.00,0.00,true,0,false,false,false
1092,unmatched_intent,unmatched,UPI,UPI,4930.75,0.00,4930.75,0.00,0.00,4930.75,false,0,false,false,false
1093,clean_delay_5d,clean_delay,UPI,UPI,566.76,566.76,0.00,0.00,0.00,0.00,true,5,false,false,false
1094,ref_stress_clean,ref_stress,UPI,UPI,2602.71,2602.71,0.00,0.00,0.00,0.00,true,1,true,true,false
1095,under_settle_15,under,IMPS,BANK_TRANSFER,3750.78,3188.16,0.00,562.62,0.00,562.62,true,2,false,false,false
1096,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,3029.99,0.00,3029.99,0.00,0.00,3029.99,false,0,false,false,false
1097,under_settle_30,under,UPI,UPI,3333.64,2333.55,0.00,1000.09,0.00,1000.09,true,3,false,false,false
1098,clean,clean,UPI,UPI,4216.55,4216.55,0.00,0.00,0.00,0.00,true,0,false,false,false
1099,unmatched_intent,unmatched,UPI,UPI,4804.54,0.00,4804.54,0.00,0.00,4804.54,false,0,false,false,false
1100,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,3209.67,3209.67,0.00,0.00,0.00,0.00,true,2,false,false,false
1101,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,2480.58,2480.58,0.00,0.00,0.00,0.00,true,2,false,false,false
1102,clean,clean,UPI,UPI,3809.26,3809.26,0.00,0.00,0.00,0.00,true,0,false,false,false
1103,ref_stress_clean,ref_stress,UPI,UPI,1543.07,1543.07,0.00,0.00,0.00,0.00,true,1,true,true,false
1104,clean,clean,IMPS,BANK_TRANSFER,4053.81,4053.81,0.00,0.00,0.00,0.00,true,0,false,false,false
1105,clean,clean,IMPS,BANK_TRANSFER,919.60,919.60,0.00,0.00,0.00,0.00,true,0,false,false,false
1106,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,2613.40,0.00,2613.40,0.00,0.00,2613.40,false,0,false,false,false
1107,ref_stress_clean,ref_stress,UPI,UPI,4346.14,4346.14,0.00,0.00,0.00,0.00,true,1,true,true,false
1108,under_settle_30,under,IMPS,BANK_TRANSFER,2789.74,1952.82,0.00,836.92,0.00,836.92,true,3,false,false,false
1109,clean,clean,UPI,UPI,3690.19,3690.19,0.00,0.00,0.00,0.00,true,0,false,false,false
1110,clean_delay_5d,clean_delay,IMPS,BANK_TRANSFER,4801.86,4801.86,0.00,0.00,0.00,0.00,true,5,false,false,false
1111,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,1380.32,1380.32,0.00,0.00,0.00,0.00,true,1,true,true,false
1112,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,441.14,0.00,441.14,0.00,0.00,441.14,false,0,false,false,false
1113,clean,clean,IMPS,BANK_TRANSFER,2554.37,2554.37,0.00,0.00,0.00,0.00,true,0,false,false,false
1114,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,3319.41,0.00,3319.41,0.00,0.00,3319.41,false,0,false,false,false
1115,clean,clean,UPI,UPI,2161.07,2161.07,0.00,0.00,0.00,0.00,true,0,false,false,false
1116,clean,clean,UPI,UPI,1903.93,1903.93,0.00,0.00,0.00,0.00,true,0,false,false,false
1117,ref_stress_clean,ref_stress,UPI,UPI,4290.07,4290.07,0.00,0.00,0.00,0.00,true,1,true,true,false
1118,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,4868.34,4868.34,0.00,0.00,0.00,0.00,true,2,false,false,false
1119,ref_stress_clean,ref_stress,UPI,UPI,1419.77,1419.77,0.00,0.00,0.00,0.00,true,1,true,true,false
1120,clean_delay_2d,clean_delay,UPI,UPI,3220.10,3220.10,0.00,0.00,0.00,0.00,true,2,false,false,false
1121,under_settle_15,under,UPI,UPI,1457.57,1238.93,0.00,218.64,0.00,218.64,true,2,false,false,false
1122,unmatched_intent,unmatched,UPI,UPI,3665.67,0.00,3665.67,0.00,0.00,3665.67,false,0,false,false,false
1123,clean_delay_2d,clean_delay,UPI,UPI,3491.50,3491.50,0.00,0.00,0.00,0.00,true,2,false,false,false
1124,ref_stress_clean,ref_stress,UPI,UPI,3238.89,3238.89,0.00,0.00,0.00,0.00,true,1,true,true,false
1125,clean,clean,IMPS,BANK_TRANSFER,4658.82,4658.82,0.00,0.00,0.00,0.00,true,0,false,false,false
1126,clean,clean,IMPS,BANK_TRANSFER,1840.07,1840.07,0.00,0.00,0.00,0.00,true,0,false,false,false
1127,clean,clean,IMPS,BANK_TRANSFER,455.03,455.03,0.00,0.00,0.00,0.00,true,0,false,false,false
1128,under_settle_15,under,IMPS,BANK_TRANSFER,1318.22,1120.49,0.00,197.73,0.00,197.73,true,2,false,false,false
1129,clean,clean,IMPS,BANK_TRANSFER,3403.74,3403.74,0.00,0.00,0.00,0.00,true,0,false,false,false
1130,clean,clean,IMPS,BANK_TRANSFER,4689.13,4689.13,0.00,0.00,0.00,0.00,true,0,false,false,false
1131,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,3235.67,3235.67,0.00,0.00,0.00,0.00,true,1,true,true,false
1132,clean,clean,IMPS,BANK_TRANSFER,703.07,703.07,0.00,0.00,0.00,0.00,true,0,false,false,false
1133,clean,clean,UPI,UPI,2107.82,2107.82,0.00,0.00,0.00,0.00,true,0,false,false,false
1134,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,2823.12,2823.12,0.00,0.00,0.00,0.00,true,2,false,false,false
1135,clean,clean,UPI,UPI,1238.48,1238.48,0.00,0.00,0.00,0.00,true,0,false,false,false
1136,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,1412.18,0.00,1412.18,0.00,0.00,1412.18,false,0,false,false,false
1137,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,4759.79,4759.79,0.00,0.00,0.00,0.00,true,2,false,false,false
1138,clean,clean,IMPS,BANK_TRANSFER,1877.31,1877.31,0.00,0.00,0.00,0.00,true,0,false,false,false
1139,unmatched_intent,unmatched,UPI,UPI,4374.06,0.00,4374.06,0.00,0.00,4374.06,false,0,false,false,false
1140,under_settle_15,under,IMPS,BANK_TRANSFER,811.23,689.55,0.00,121.68,0.00,121.68,true,2,false,false,false
1141,clean,clean,UPI,UPI,3791.93,3791.93,0.00,0.00,0.00,0.00,true,0,false,false,false
1142,under_settle_08,under,UPI,UPI,4170.49,3836.85,0.00,333.64,0.00,333.64,true,1,false,false,false
1143,under_settle_15,under,IMPS,BANK_TRANSFER,343.63,292.09,0.00,51.54,0.00,51.54,true,2,false,false,false
1144,under_settle_08,under,UPI,UPI,3173.83,2919.92,0.00,253.91,0.00,253.91,true,1,false,false,false
1145,under_settle_08,under,UPI,UPI,1407.83,1295.20,0.00,112.63,0.00,112.63,true,1,false,false,false
1146,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,1417.12,1417.12,0.00,0.00,0.00,0.00,true,1,true,true,false
1147,under_settle_15,under,IMPS,BANK_TRANSFER,4770.98,4055.33,0.00,715.65,0.00,715.65,true,2,false,false,false
1148,under_settle_15,under,IMPS,BANK_TRANSFER,2463.72,2094.16,0.00,369.56,0.00,369.56,true,2,false,false,false
1149,clean_delay_2d,clean_delay,UPI,UPI,4787.11,4787.11,0.00,0.00,0.00,0.00,true,2,false,false,false
1150,clean,clean,UPI,UPI,1855.60,1855.60,0.00,0.00,0.00,0.00,true,0,false,false,false
1151,under_settle_15,under,UPI,UPI,1747.28,1485.19,0.00,262.09,0.00,262.09,true,2,false,false,false
1152,clean_delay_5d,clean_delay,UPI,UPI,3983.71,3983.71,0.00,0.00,0.00,0.00,true,5,false,false,false
1153,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,191.31,0.00,191.31,0.00,0.00,191.31,false,0,false,false,false
1154,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,1391.62,1391.62,0.00,0.00,0.00,0.00,true,2,false,false,false
1155,clean,clean,UPI,UPI,1683.84,1683.84,0.00,0.00,0.00,0.00,true,0,false,false,false
1156,clean,clean,IMPS,BANK_TRANSFER,4920.83,4920.83,0.00,0.00,0.00,0.00,true,0,false,false,false
1157,ref_stress_clean,ref_stress,UPI,UPI,1299.03,1299.03,0.00,0.00,0.00,0.00,true,1,true,true,false
1158,unmatched_intent,unmatched,UPI,UPI,4984.37,0.00,4984.37,0.00,0.00,4984.37,false,0,false,false,false
1159,under_settle_08,under,IMPS,BANK_TRANSFER,2201.75,2025.61,0.00,176.14,0.00,176.14,true,1,false,false,false
1160,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,4229.66,4229.66,0.00,0.00,0.00,0.00,true,2,false,false,false
1161,under_settle_15,under,UPI,UPI,759.62,645.68,0.00,113.94,0.00,113.94,true,2,false,false,false
1162,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,4687.23,4687.23,0.00,0.00,0.00,0.00,true,2,false,false,false
1163,clean,clean,IMPS,BANK_TRANSFER,3580.95,3580.95,0.00,0.00,0.00,0.00,true,0,false,false,false
1164,clean,clean,IMPS,BANK_TRANSFER,2774.66,2774.66,0.00,0.00,0.00,0.00,true,0,false,false,false
1165,clean,clean,UPI,UPI,4219.51,4219.51,0.00,0.00,0.00,0.00,true,0,false,false,false
1166,under_settle_08,under,IMPS,BANK_TRANSFER,4908.17,4515.52,0.00,392.65,0.00,392.65,true,1,false,false,false
1167,under_settle_15_ref_stress,under_ref_stress,UPI,UPI,2670.33,2269.78,0.00,400.55,0.00,400.55,true,4,true,false,false
1168,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,2869.87,0.00,2869.87,0.00,0.00,2869.87,false,0,false,false,false
1169,clean,clean,UPI,UPI,386.48,386.48,0.00,0.00,0.00,0.00,true,0,false,false,false
1170,unmatched_intent,unmatched,UPI,UPI,341.67,0.00,341.67,0.00,0.00,341.67,false,0,false,false,false
1171,unmatched_intent,unmatched,UPI,UPI,3629.21,0.00,3629.21,0.00,0.00,3629.21,false,0,false,false,false
1172,under_settle_15,under,IMPS,BANK_TRANSFER,4183.90,3556.32,0.00,627.58,0.00,627.58,true,2,false,false,false
1173,clean,clean,UPI,UPI,4074.42,4074.42,0.00,0.00,0.00,0.00,true,0,false,false,false
1174,under_settle_08,under,UPI,UPI,3340.59,3073.34,0.00,267.25,0.00,267.25,true,1,false,false,false
1175,clean,clean,UPI,UPI,1490.99,1490.99,0.00,0.00,0.00,0.00,true,0,false,false,false
1176,clean,clean,IMPS,BANK_TRANSFER,1842.57,1842.57,0.00,0.00,0.00,0.00,true,0,false,false,false
1177,ref_stress_clean,ref_stress,UPI,UPI,3856.29,3856.29,0.00,0.00,0.00,0.00,true,1,true,true,false
1178,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,2231.58,2231.58,0.00,0.00,0.00,0.00,true,2,false,false,false
1179,clean_delay_2d,clean_delay,UPI,UPI,2403.21,2403.21,0.00,0.00,0.00,0.00,true,2,false,false,false
1180,under_settle_30,under,UPI,UPI,3305.82,2314.07,0.00,991.75,0.00,991.75,true,3,false,false,false
1181,clean,clean,IMPS,BANK_TRANSFER,545.26,545.26,0.00,0.00,0.00,0.00,true,0,false,false,false
1182,clean,clean,IMPS,BANK_TRANSFER,2038.28,2038.28,0.00,0.00,0.00,0.00,true,0,false,false,false
1183,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,2300.10,2300.10,0.00,0.00,0.00,0.00,true,1,true,true,false
1184,clean_delay_5d,clean_delay,IMPS,BANK_TRANSFER,2271.42,2271.42,0.00,0.00,0.00,0.00,true,5,false,false,false
1185,clean,clean,UPI,UPI,976.24,976.24,0.00,0.00,0.00,0.00,true,0,false,false,false
1186,under_settle_08,under,IMPS,BANK_TRANSFER,1606.22,1477.72,0.00,128.50,0.00,128.50,true,1,false,false,false
1187,under_settle_15,under,UPI,UPI,1467.36,1247.26,0.00,220.10,0.00,220.10,true,2,false,false,false
1188,under_settle_08,under,UPI,UPI,3799.97,3495.97,0.00,304.00,0.00,304.00,true,1,false,false,false
1189,under_settle_15_ref_stress,under_ref_stress,IMPS,BANK_TRANSFER,4126.02,3507.12,0.00,618.90,0.00,618.90,true,4,true,false,false
1190,clean_delay_5d,clean_delay,UPI,UPI,1349.17,1349.17,0.00,0.00,0.00,0.00,true,5,false,false,false
1191,unmatched_intent,unmatched,UPI,UPI,4005.73,0.00,4005.73,0.00,0.00,4005.73,false,0,false,false,false
1192,clean,clean,UPI,UPI,1735.62,1735.62,0.00,0.00,0.00,0.00,true,0,false,false,false
1193,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,890.99,890.99,0.00,0.00,0.00,0.00,true,2,false,false,false
1194,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,675.95,0.00,675.95,0.00,0.00,675.95,false,0,false,false,false
1195,clean,clean,IMPS,BANK_TRANSFER,3231.12,3231.12,0.00,0.00,0.00,0.00,true,0,false,false,false
1196,clean,clean,UPI,UPI,2171.87,2171.87,0.00,0.00,0.00,0.00,true,0,false,false,false
1197,clean,clean,IMPS,BANK_TRANSFER,4504.59,4504.59,0.00,0.00,0.00,0.00,true,0,false,false,false
1198,clean,clean,UPI,UPI,3593.66,3593.66,0.00,0.00,0.00,0.00,true,0,false,false,false
1199,unmatched_intent,unmatched,UPI,UPI,4028.45,0.00,4028.45,0.00,0.00,4028.45,false,0,false,false,false
1200,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,4350.72,0.00,4350.72,0.00,0.00,4350.72,false,0,false,false,false
1201,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,3046.31,3046.31,0.00,0.00,0.00,0.00,true,1,true,true,false
1202,clean,clean,UPI,UPI,719.84,719.84,0.00,0.00,0.00,0.00,true,0,false,false,false
1203,clean,clean,IMPS,BANK_TRANSFER,1596.12,1596.12,0.00,0.00,0.00,0.00,true,0,false,false,false
1204,clean,clean,IMPS,BANK_TRANSFER,895.06,895.06,0.00,0.00,0.00,0.00,true,0,false,false,false
1205,under_settle_15,under,IMPS,BANK_TRANSFER,2599.81,2209.84,0.00,389.97,0.00,389.97,true,2,false,false,false
1206,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,158.26,158.26,0.00,0.00,0.00,0.00,true,2,false,false,false
1207,under_settle_15,under,UPI,UPI,4350.10,3697.59,0.00,652.51,0.00,652.51,true,2,false,false,false
1208,unmatched_intent,unmatched,UPI,UPI,2436.07,0.00,2436.07,0.00,0.00,2436.07,false,0,false,false,false
1209,under_settle_08,under,UPI,UPI,4592.62,4225.21,0.00,367.41,0.00,367.41,true,1,false,false,false
1210,clean,clean,IMPS,BANK_TRANSFER,4555.29,4555.29,0.00,0.00,0.00,0.00,true,0,false,false,false
1211,clean,clean,IMPS,BANK_TRANSFER,1019.00,1019.00,0.00,0.00,0.00,0.00,true,0,false,false,false
1212,clean,clean,IMPS,BANK_TRANSFER,1296.20,1296.20,0.00,0.00,0.00,0.00,true,0,false,false,false
1213,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,4798.89,4798.89,0.00,0.00,0.00,0.00,true,1,true,true,false
1214,clean_delay_5d,clean_delay,IMPS,BANK_TRANSFER,1834.93,1834.93,0.00,0.00,0.00,0.00,true,5,false,false,false
1215,clean,clean,UPI,UPI,4183.61,4183.61,0.00,0.00,0.00,0.00,true,0,false,false,false
1216,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,4500.61,4500.61,0.00,0.00,0.00,0.00,true,1,true,true,false
1217,clean,clean,IMPS,BANK_TRANSFER,3966.31,3966.31,0.00,0.00,0.00,0.00,true,0,false,false,false
1218,clean_delay_2d,clean_delay,UPI,UPI,2616.93,2616.93,0.00,0.00,0.00,0.00,true,2,false,false,false
1219,clean,clean,IMPS,BANK_TRANSFER,665.70,665.70,0.00,0.00,0.00,0.00,true,0,false,false,false
1220,under_settle_30,under,IMPS,BANK_TRANSFER,3047.94,2133.56,0.00,914.38,0.00,914.38,true,3,false,false,false
1221,under_settle_08,under,IMPS,BANK_TRANSFER,4676.34,4302.23,0.00,374.11,0.00,374.11,true,1,false,false,false
1222,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,2713.21,2713.21,0.00,0.00,0.00,0.00,true,2,false,false,false
1223,clean_delay_5d,clean_delay,IMPS,BANK_TRANSFER,4034.82,4034.82,0.00,0.00,0.00,0.00,true,5,false,false,false
1224,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,1871.10,0.00,1871.10,0.00,0.00,1871.10,false,0,false,false,false
1225,unmatched_intent,unmatched,UPI,UPI,182.71,0.00,182.71,0.00,0.00,182.71,false,0,false,false,false
1226,under_settle_08,under,UPI,UPI,1515.79,1394.53,0.00,121.26,0.00,121.26,true,1,false,false,false
1227,clean,clean,IMPS,BANK_TRANSFER,575.54,575.54,0.00,0.00,0.00,0.00,true,0,false,false,false
1228,clean,clean,UPI,UPI,997.15,997.15,0.00,0.00,0.00,0.00,true,0,false,false,false
1229,clean_delay_2d,clean_delay,UPI,UPI,590.77,590.77,0.00,0.00,0.00,0.00,true,2,false,false,false
1230,clean,clean,UPI,UPI,1581.38,1581.38,0.00,0.00,0.00,0.00,true,0,false,false,false
1231,clean,clean,IMPS,BANK_TRANSFER,3599.31,3599.31,0.00,0.00,0.00,0.00,true,0,false,false,false
1232,clean,clean,IMPS,BANK_TRANSFER,1689.67,1689.67,0.00,0.00,0.00,0.00,true,0,false,false,false
1233,under_settle_08,under,UPI,UPI,778.10,715.85,0.00,62.25,0.00,62.25,true,1,false,false,false
1234,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,4110.01,4110.01,0.00,0.00,0.00,0.00,true,2,false,false,false
1235,unmatched_intent,unmatched,UPI,UPI,733.15,0.00,733.15,0.00,0.00,733.15,false,0,false,false,false
1236,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,1363.27,1363.27,0.00,0.00,0.00,0.00,true,2,false,false,false
1237,under_settle_08,under,UPI,UPI,4559.84,4195.05,0.00,364.79,0.00,364.79,true,1,false,false,false
1238,clean,clean,UPI,UPI,828.16,828.16,0.00,0.00,0.00,0.00,true,0,false,false,false
1239,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,3050.69,0.00,3050.69,0.00,0.00,3050.69,false,0,false,false,false
1240,under_settle_15,under,UPI,UPI,1799.63,1529.69,0.00,269.94,0.00,269.94,true,2,false,false,false
1241,clean_delay_5d,clean_delay,IMPS,BANK_TRANSFER,4511.77,4511.77,0.00,0.00,0.00,0.00,true,5,false,false,false
1242,clean,clean,IMPS,BANK_TRANSFER,747.16,747.16,0.00,0.00,0.00,0.00,true,0,false,false,false
1243,clean,clean,IMPS,BANK_TRANSFER,1318.40,1318.40,0.00,0.00,0.00,0.00,true,0,false,false,false
1244,clean_delay_2d,clean_delay,UPI,UPI,3077.58,3077.58,0.00,0.00,0.00,0.00,true,2,false,false,false
1245,unmatched_intent,unmatched,UPI,UPI,4694.38,0.00,4694.38,0.00,0.00,4694.38,false,0,false,false,false
1246,clean,clean,UPI,UPI,2103.80,2103.80,0.00,0.00,0.00,0.00,true,0,false,false,false
1247,clean,clean,IMPS,BANK_TRANSFER,4723.92,4723.92,0.00,0.00,0.00,0.00,true,0,false,false,false
1248,under_settle_08,under,UPI,UPI,4183.09,3848.44,0.00,334.65,0.00,334.65,true,1,false,false,false
1249,clean,clean,UPI,UPI,3761.53,3761.53,0.00,0.00,0.00,0.00,true,0,false,false,false
1250,clean,clean,IMPS,BANK_TRANSFER,1448.54,1448.54,0.00,0.00,0.00,0.00,true,0,false,false,false
1251,clean,clean,IMPS,BANK_TRANSFER,742.59,742.59,0.00,0.00,0.00,0.00,true,0,false,false,false
1252,clean,clean,IMPS,BANK_TRANSFER,1682.27,1682.27,0.00,0.00,0.00,0.00,true,0,false,false,false
1253,under_settle_08,under,IMPS,BANK_TRANSFER,2412.87,2219.84,0.00,193.03,0.00,193.03,true,1,false,false,false
1254,under_settle_15,under,UPI,UPI,2810.67,2389.07,0.00,421.60,0.00,421.60,true,2,false,false,false
1255,unmatched_intent,unmatched,UPI,UPI,3473.10,0.00,3473.10,0.00,0.00,3473.10,false,0,false,false,false
1256,under_settle_08,under,IMPS,BANK_TRANSFER,4921.26,4527.56,0.00,393.70,0.00,393.70,true,1,false,false,false
1257,unmatched_intent,unmatched,UPI,UPI,1233.79,0.00,1233.79,0.00,0.00,1233.79,false,0,false,false,false
1258,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,4031.80,4031.80,0.00,0.00,0.00,0.00,true,1,true,true,false
1259,clean,clean,IMPS,BANK_TRANSFER,1409.32,1409.32,0.00,0.00,0.00,0.00,true,0,false,false,false
1260,clean,clean,UPI,UPI,1630.89,1630.89,0.00,0.00,0.00,0.00,true,0,false,false,false
1261,clean,clean,IMPS,BANK_TRANSFER,2263.96,2263.96,0.00,0.00,0.00,0.00,true,0,false,false,false
1262,clean,clean,UPI,UPI,4811.53,4811.53,0.00,0.00,0.00,0.00,true,0,false,false,false
