row_id,synthetic_flag,parent_batch_id,batch_id,scenario_family,batch_template,generation_version,sample_weight,batch_total_intended_amount_minor,batch_intent_count,batch_avg_amount_minor,batch_max_amount_minor,batch_min_amount_minor,batch_amount_stddev,batch_same_beneficiary_amount_density,batch_max_pair_count,client_payout_ref_coverage_rate,currency,source_system,rail,created_hour,created_day_of_week,weekend_flag,intent_type,parse_success_rate,mapping_confidence_score,required_field_completeness_rate,canonicalization_error_rate,missing_required_field_rate,unknown_column_count,invalid_amount_rate,invalid_beneficiary_rate,provider_key,provider_missing_provider_ref_rate,provider_missing_client_ref_rate,provider_settlement_delay_p50_days,provider_settlement_delay_p95_days,settlement_delay_p50_days,settlement_delay_p95_days,predicted_leakage_rate,target_leakage_amount_minor
synthetic::LEAK_BATCH_006::008,1,LEAK_BATCH_006,SYN_06_008,unmatched_heavy,unmatched_heavy,v1,1.00,631867.685649,261,2421.162848,4444.581842,79.703286,1681.255103,0.040767,4,0.900000,INR,Razorpay,UPI,8,5,1,PAYOUT,0.964626,0.722234,0.940000,0.030000,0.023582,5,0.007476,0.007378,razorpay,0.217591,0.020000,2.500000,6.081751,2.000000,6.428002,0.341665,215886.980950
synthetic::LEAK_BATCH_006::009,1,LEAK_BATCH_006,SYN_06_009,unmatched_heavy,unmatched_heavy,v1,1.00,630533.289574,237,2595.511272,4970.106931,51.910225,1422.998192,0.003516,3,0.943167,INR,Razorpay,IMPS,10,6,1,PAYOUT,0.980314,0.818831,0.977567,0.022826,0.025104,3,0.003357,0.005262,razorpay,0.172690,0.020000,1.820543,5.635544,1.409095,5.259449,0.336038,211883.109129
synthetic::LEAK_BATCH_006::010,1,LEAK_BATCH_006,SYN_06_010,unmatched_heavy,unmatched_heavy,v1,1.00,645564.477857,246,2640.624151,4809.836283,180.317910,1549.567183,0.051962,4,0.905356,INR,Razorpay,UPI,8,5,1,PAYOUT,0.964678,0.720000,0.940000,0.030000,0.030000,5,0.006973,0.008000,razorpay,0.210524,0.020000,2.496457,7.000000,2.000000,6.500000,0.358505,231438.172473
synthetic::LEAK_BATCH_006::011,1,LEAK_BATCH_006,SYN_06_011,unmatched_heavy,unmatched_heavy,v1,1.00,706108.230583,264,2605.682709,5215.645999,52.113654,1668.906321,0.042120,4,0.941189,INR,Razorpay,IMPS,9,0,0,PAYOUT,0.962142,0.808037,0.968346,0.030000,0.012797,3,0.003355,0.004742,razorpay,0.172098,0.019078,2.031729,5.771875,1.788454,5.258544,0.335077,236600.819043
synthetic::LEAK_BATCH_006::012,1,LEAK_BATCH_006,SYN_06_012,unmatched_heavy,unmatched_heavy,v1,1.00,637780.031280,262,2442.466465,4642.474369,128.821685,1436.040740,0.001230,3,0.958304,INR,Razorpay,UPI,7,5,1,PAYOUT,0.965709,0.817890,0.967044,0.029147,0.014251,4,0.006956,0.001086,razorpay,0.189201,0.003690,1.755526,3.946939,2.000000,4.173955,0.346786,221172.887130
synthetic::LEAK_BATCH_006::013,1,LEAK_BATCH_006,SYN_06_013,unmatched_heavy,unmatched_heavy,v1,1.00,634806.422491,249,2632.404709,4823.909521,52.648094,1515.448344,0.000000,3,0.939812,INR,Razorpay,IMPS,8,5,1,PAYOUT,0.978607,0.809637,0.961966,0.018184,0.025283,3,0.005333,0.008000,razorpay,0.171872,0.014639,1.384410,5.357769,1.253130,5.623052,0.324565,206036.180176
synthetic::LEAK_BATCH_006::014,1,LEAK_BATCH_006,SYN_06_014,unmatched_heavy,unmatched_heavy,v1,1.00,592262.949570,228,2584.976122,5138.818676,176.919116,1631.919572,0.023406,4,0.915359,INR,Razorpay,UPI,8,5,1,PAYOUT,0.967791,0.734294,0.957193,0.027378,0.021768,4,0.006310,0.008000,razorpay,0.190003,0.016096,2.096076,6.247525,1.371126,5.646634,0.340225,201502.443439
synthetic::LEAK_BATCH_006::015,1,LEAK_BATCH_006,SYN_06_015,unmatched_heavy,unmatched_heavy,v1,1.00,591375.082217,221,2754.678050,5134.163853,55.093561,1449.058351,0.023047,3,0.954347,INR,Razorpay,UPI,9,5,1,PAYOUT,0.981167,0.836968,0.965257,0.016008,0.011318,2,0.002605,0.005701,razorpay,0.163835,0.005030,1.408223,5.966061,1.036222,5.894471,0.343653,203227.772819
synthetic::LEAK_BATCH_006::016,1,LEAK_BATCH_006,SYN_06_016,unmatched_heavy,unmatched_heavy,v1,1.00,666012.863964,232,2798.679084,5244.863268,55.973582,1481.503373,0.024228,3,0.955895,INR,Razorpay,UPI,9,5,1,PAYOUT,0.989466,0.818742,0.965086,0.024485,0.012868,2,0.006043,0.000968,razorpay,0.188546,0.000322,1.647940,5.464475,1.314445,5.342003,0.336733,224268.470128
synthetic::LEAK_BATCH_006::017,1,LEAK_BATCH_006,SYN_06_017,unmatched_heavy,unmatched_heavy,v1,1.00,674514.028329,249,2709.839854,4821.416307,54.196797,1422.262972,0.022580,3,0.944715,INR,Razorpay,UPI,8,5,1,PAYOUT,0.973175,0.776853,0.960289,0.022801,0.024376,3,0.004495,0.007529,razorpay,0.186284,0.012835,1.540891,4.529927,1.565918,4.690262,0.313295,211321.627514
synthetic::LEAK_BATCH_006::018,1,LEAK_BATCH_006,SYN_06_018,unmatched_heavy,unmatched_heavy,v1,1.00,633441.565505,231,2737.012833,5500.417420,97.278911,1618.517718,0.014762,3,0.948144,INR,Razorpay,UPI,8,5,1,PAYOUT,0.975829,0.814081,0.964598,0.020546,0.018330,3,0.007425,0.003946,razorpay,0.177375,0.006895,1.518067,4.578058,1.422702,4.892638,0.323478,204904.113963
synthetic::LEAK_BATCH_006::019,1,LEAK_BATCH_006,SYN_06_019,unmatched_heavy,unmatched_heavy,v1,1.00,618445.872148,247,2426.636534,4731.072083,286.867893,1585.724292,0.015365,3,0.934420,INR,Razorpay,IMPS,8,2,0,PAYOUT,0.969122,0.768669,0.964446,0.026246,0.014431,5,0.004220,0.004863,razorpay,0.198688,0.012478,2.057016,4.739647,1.205568,5.033262,0.341488,211191.909600
synthetic::LEAK_BATCH_006::020,1,LEAK_BATCH_006,SYN_06_020,unmatched_heavy,unmatched_heavy,v1,1.00,794627.541863,283,2729.310009,4992.491912,59.176829,1530.108538,0.023074,3,0.932746,INR,Razorpay,UPI,7,6,1,PAYOUT,0.991185,0.808270,0.964612,0.007492,0.013098,2,0.003952,0.006111,razorpay,0.180587,0.009825,2.046382,4.380782,1.557262,4.700669,0.305949,243115.434784
synthetic::LEAK_BATCH_007::001,1,LEAK_BATCH_007,SYN_07_001,unmatched_heavy,unmatched_heavy,v1,1.00,588255.218501,213,2824.289641,4668.144901,110.979383,1317.727963,0.020018,4,0.932111,INR,Razorpay,IMPS,8,6,1,PAYOUT,0.978014,0.763356,0.968888,0.030000,0.025580,5,0.005281,0.001709,razorpay,0.211838,0.009999,2.125759,5.832014,2.000000,5.900635,0.357183,210114.943566
synthetic::LEAK_BATCH_007::002,1,LEAK_BATCH_007,SYN_07_002,unmatched_heavy,unmatched_heavy,v1,1.00,570993.140567,215,2643.631688,4590.353308,151.287161,1414.053742,0.022857,4,0.916234,INR,Razorpay,IMPS,9,6,1,PAYOUT,0.969000,0.742289,0.952761,0.027514,0.027788,4,0.008000,0.004834,razorpay,0.181048,0.020000,1.701973,6.825071,1.645826,6.325943,0.354380,202348.690069
synthetic::LEAK_BATCH_007::003,1,LEAK_BATCH_007,SYN_07_003,unmatched_heavy,unmatched_heavy,v1,1.00,559977.865193,204,2699.744978,4876.968605,159.819833,1554.570269,0.052811,4,0.905324,INR,Razorpay,IMPS,9,6,1,PAYOUT,0.967629,0.755847,0.944893,0.027515,0.026256,4,0.005145,0.005654,razorpay,0.192443,0.017395,2.016200,5.887903,1.883619,4.996226,0.372201,208424.471502
synthetic::LEAK_BATCH_007::004,1,LEAK_BATCH_007,SYN_07_004,unmatched_heavy,unmatched_heavy,v1,1.00,620558.196102,226,2772.689522,5418.250226,259.782925,1543.394794,0.042909,4,0.933633,INR,Razorpay,UPI,9,6,1,PAYOUT,0.961206,0.735131,0.968819,0.030000,0.024938,4,0.005249,0.008000,razorpay,0.220000,0.019652,2.500000,6.900606,2.000000,6.093025,0.375545,233047.578954
synthetic::LEAK_BATCH_007::005,1,LEAK_BATCH_007,SYN_07_005,unmatched_heavy,unmatched_heavy,v1,1.00,745565.022194,251,2876.638040,5145.501332,175.490397,1422.345483,0.016824,4,0.929390,INR,Razorpay,IMPS,8,6,1,PAYOUT,0.960000,0.761716,0.943804,0.030000,0.018180,5,0.006347,0.008000,razorpay,0.195637,0.020000,2.476199,7.000000,1.705764,6.303742,0.356417,265732.226830
synthetic::LEAK_BATCH_007::006,1,LEAK_BATCH_007,SYN_07_006,unmatched_heavy,unmatched_heavy,v1,1.00,532766.989316,208,2562.650620,4966.234827,53.373088,1533.781211,0.038390,4,0.901294,INR,Razorpay,IMPS,6,6,1,PAYOUT,0.960000,0.750145,0.952480,0.030000,0.018533,5,0.003884,0.002826,razorpay,0.187773,0.017283,1.922213,6.668832,1.582659,5.809879,0.386278,205795.942510
synthetic::LEAK_BATCH_007::007,1,LEAK_BATCH_007,SYN_07_007,unmatched_heavy,unmatched_heavy,v1,1.00,552213.167979,201,2842.840571,5377.294519,78.487894,1454.353173,0.027142,4,0.902242,INR,Razorpay,UPI,9,6,1,PAYOUT,0.960000,0.720000,0.949330,0.030000,0.024290,5,0.007687,0.004290,razorpay,0.179778,0.014393,2.189427,6.367754,2.000000,6.147790,0.376333,207816.014767
synthetic::LEAK_BATCH_007::008,1,LEAK_BATCH_007,SYN_07_008,unmatched_heavy,unmatched_heavy,v1,1.00,674124.646821,230,2925.326618,5558.508117,58.506532,1462.558449,0.016744,4,0.900000,INR,Razorpay,UPI,9,3,0,PAYOUT,0.973758,0.755332,0.947996,0.023679,0.022189,5,0.002611,0.007635,razorpay,0.188855,0.010037,1.778059,6.143065,1.503744,5.814968,0.370224,249577.138958
synthetic::LEAK_BATCH_007::009,1,LEAK_BATCH_007,SYN_07_009,unmatched_heavy,unmatched_heavy,v1,1.00,578722.912562,209,2753.201602,4919.498597,67.474459,1473.440516,0.033934,4,0.932063,INR,Razorpay,IMPS,8,1,0,PAYOUT,0.971737,0.760729,0.944186,0.030000,0.023752,5,0.005854,0.006758,razorpay,0.204238,0.013240,1.954231,6.009430,2.000000,6.080120,0.368372,213185.413520
synthetic::LEAK_BATCH_007::010,1,LEAK_BATCH_007,SYN_07_010,unmatched_heavy,unmatched_heavy,v1,1.00,612884.005236,215,2829.263580,5018.755828,117.111695,1490.281832,0.014685,4,0.921573,INR,Razorpay,IMPS,7,1,0,PAYOUT,0.964927,0.747197,0.960083,0.030000,0.018151,3,0.008000,0.008000,razorpay,0.217142,0.016591,2.241419,6.783504,2.000000,6.219463,0.380903,233449.117353
synthetic::LEAK_BATCH_007::011,1,LEAK_BATCH_007,SYN_07_011,unmatched_heavy,unmatched_heavy,v1,1.00,651016.902227,238,2807.884031,4974.830158,90.989763,1459.712542,0.039972,4,0.902871,INR,Razorpay,IMPS,8,2,0,PAYOUT,0.964954,0.723087,0.940000,0.029789,0.022828,5,0.008000,0.007227,razorpay,0.217620,0.020000,2.452242,7.000000,1.967146,6.500000,0.372493,242499.018672
synthetic::LEAK_BATCH_007::012,1,LEAK_BATCH_007,SYN_07_012,unmatched_heavy,unmatched_heavy,v1,1.00,599173.640008,211,2800.891654,5313.297940,56.017833,1534.416772,0.026748,4,0.917432,INR,Razorpay,IMPS,9,6,1,PAYOUT,0.965535,0.741703,0.943514,0.030000,0.028641,4,0.003471,0.003613,razorpay,0.193655,0.020000,2.456388,5.643456,1.715611,5.371826,0.364773,218562.226473
synthetic::LEAK_BATCH_007::013,1,LEAK_BATCH_007,SYN_07_013,unmatched_heavy,unmatched_heavy,v1,1.00,555231.032180,207,2741.835452,5339.848264,54.836709,1446.949654,0.028575,4,0.901176,INR,Razorpay,UPI,7,6,1,PAYOUT,0.966621,0.758520,0.952594,0.030000,0.027180,4,0.008000,0.005079,razorpay,0.204751,0.016569,2.499927,6.726306,2.000000,6.396991,0.371061,206024.521174
synthetic::LEAK_BATCH_007::014,1,LEAK_BATCH_007,SYN_07_014,unmatched_heavy,unmatched_heavy,v1,1.00,587468.444534,232,2584.124997,4661.141320,147.678551,1577.586247,0.029019,4,0.905233,INR,Razorpay,IMPS,8,6,1,PAYOUT,0.981921,0.754198,0.940000,0.030000,0.019116,4,0.008000,0.005722,razorpay,0.200415,0.007883,1.683558,6.514845,1.497043,5.974069,0.370939,217914.908883
synthetic::LEAK_BATCH_007::015,1,LEAK_BATCH_007,SYN_07_015,unmatched_heavy,unmatched_heavy,v1,1.00,610035.178741,228,2626.579314,4650.057642,139.171007,1494.610808,0.023380,4,0.910857,INR,Razorpay,UPI,6,6,1,PAYOUT,0.975949,0.761130,0.958654,0.020443,0.024182,3,0.007416,0.003250,razorpay,0.197800,0.020000,2.031749,6.450018,1.911190,5.680739,0.354493,216253.137335
synthetic::LEAK_BATCH_007::016,1,LEAK_BATCH_007,SYN_07_016,unmatched_heavy,unmatched_heavy,v1,1.00,594822.087235,223,2647.936015,5148.968610,52.958720,1493.697073,0.057683,4,0.902850,INR,Razorpay,IMPS,9,6,1,PAYOUT,0.971970,0.755524,0.948346,0.025408,0.030000,5,0.006603,0.002652,razorpay,0.197254,0.018294,2.300868,6.339249,1.901623,6.443680,0.381461,226901.131235
synthetic::LEAK_BATCH_007::017,1,LEAK_BATCH_007,SYN_07_017,unmatched_heavy,unmatched_heavy,v1,1.00,534694.518834,212,2550.534837,4848.206973,186.611457,1438.437655,0.019896,4,0.942077,INR,Razorpay,IMPS,8,6,1,PAYOUT,0.966159,0.766813,0.961290,0.028765,0.018122,4,0.005631,0.001834,razorpay,0.176432,0.020000,1.928997,4.369607,1.800082,4.948000,0.358713,191801.843348
synthetic::LEAK_BATCH_007::018,1,LEAK_BATCH_007,SYN_07_018,unmatched_heavy,unmatched_heavy,v1,1.00,629719.463359,243,2673.365940,4739.449434,168.820331,1443.138126,0.031702,4,0.928918,INR,Razorpay,IMPS,8,4,0,PAYOUT,0.960000,0.729971,0.940000,0.030000,0.026313,5,0.005297,0.007926,razorpay,0.202404,0.007586,2.233508,5.700930,2.000000,5.714805,0.346597,218258.995889
synthetic::LEAK_BATCH_007::019,1,LEAK_BATCH_007,SYN_07_019,unmatched_heavy,unmatched_heavy,v1,1.00,584133.211035,217,2681.849433,4976.458287,140.904047,1332.359351,0.053407,4,0.923863,INR,Razorpay,IMPS,8,6,1,PAYOUT,0.965165,0.720000,0.965610,0.029610,0.030000,3,0.007568,0.008000,razorpay,0.210870,0.015228,2.099872,6.781394,1.935869,6.250468,0.379827,221869.718227
synthetic::LEAK_BATCH_007::020,1,LEAK_BATCH_007,SYN_07_020,unmatched_heavy,unmatched_heavy,v1,1.00,645291.308298,233,2843.238993,4872.663977,79.762184,1420.678918,0.043201,4,0.900000,INR,Razorpay,IMPS,8,6,1,PAYOUT,0.960000,0.756358,0.940000,0.030000,0.024225,5,0.008000,0.008000,razorpay,0.220000,0.020000,2.482553,6.223403,1.921373,6.139022,0.364837,235426.268068
synthetic::LEAK_BATCH_008::001,1,LEAK_BATCH_008,SYN_08_001,unmatched_heavy,unmatched_heavy,v1,1.00,472684.640200,194,2397.124630,4732.723301,171.490260,1304.945827,0.008773,3,0.947326,INR,Razorpay,IMPS,8,6,1,PAYOUT,0.982629,0.787272,0.965487,0.018570,0.020431,2,0.006710,0.004397,razorpay,0.154889,0.011045,1.260705,4.946720,1.191558,5.044703,0.343515,162374.270816
synthetic::LEAK_BATCH_008::002,1,LEAK_BATCH_008,SYN_08_002,unmatched_heavy,unmatched_heavy,v1,1.00,488378.353014,187,2593.424077,5213.634108,51.868482,1580.827288,0.034692,4,0.941834,INR,Razorpay,UPI,7,4,0,PAYOUT,0.968054,0.807008,0.952445,0.027154,0.024345,2,0.004537,0.008000,razorpay,0.187561,0.006333,1.977973,6.373407,1.500691,5.869174,0.358456,175062.105085
synthetic::LEAK_BATCH_008::003,1,LEAK_BATCH_008,SYN_08_003,unmatched_heavy,unmatched_heavy,v1,1.00,462907.785811,196,2419.452556,5259.947008,84.672100,1587.451476,0.033501,3,0.947042,INR,Razorpay,IMPS,7,0,0,PAYOUT,0.986419,0.780377,0.958536,0.022876,0.027119,3,0.000000,0.003400,razorpay,0.142265,0.020000,1.358740,4.888793,1.338560,4.564615,0.349683,161870.878618
synthetic::LEAK_BATCH_008::004,1,LEAK_BATCH_008,SYN_08_004,unmatched_heavy,unmatched_heavy,v1,1.00,549363.091735,224,2409.889870,4709.107764,116.579030,1513.481196,0.027208,4,0.929816,INR,Razorpay,UPI,7,3,0,PAYOUT,0.960000,0.753680,0.965809,0.030000,0.024368,5,0.006213,0.008000,razorpay,0.195314,0.020000,1.681135,5.997641,1.502080,6.202693,0.353432,194162.487247
synthetic::LEAK_BATCH_008::005,1,LEAK_BATCH_008,SYN_08_005,unmatched_heavy,unmatched_heavy,v1,1.00,486766.061776,193,2534.656304,5332.143389,50.693126,1556.812333,0.000000,3,0.930584,INR,Razorpay,IMPS,8,1,0,PAYOUT,0.969177,0.756307,0.943841,0.026200,0.023854,4,0.003151,0.006678,razorpay,0.196410,0.014024,1.895493,6.330727,1.791482,5.665987,0.344850,167861.150578
synthetic::LEAK_BATCH_008::006,1,LEAK_BATCH_008,SYN_08_006,unmatched_heavy,unmatched_heavy,v1,1.00,482864.420290,198,2370.474649,4704.838536,159.539679,1446.811590,0.011541,3,0.926788,INR,Razorpay,IMPS,9,0,0,PAYOUT,0.970571,0.761794,0.940000,0.025014,0.030000,4,0.008000,0.004208,razorpay,0.209784,0.016132,1.539641,5.566834,1.431152,5.272985,0.358411,173063.905791
synthetic::LEAK_BATCH_008::007,1,LEAK_BATCH_008,SYN_08_007,unmatched_heavy,unmatched_heavy,v1,1.00,528419.050538,226,2363.609631,4887.330196,178.483938,1607.548821,0.005561,3,0.930982,INR,Razorpay,IMPS,8,6,1,PAYOUT,0.976913,0.814472,0.958009,0.021577,0.024566,2,0.002469,0.007744,razorpay,0.206126,0.011439,1.987434,6.087826,2.000000,5.361095,0.350676,185303.730367
synthetic::LEAK_BATCH_008::008,1,LEAK_BATCH_008,SYN_08_008,unmatched_heavy,unmatched_heavy,v1,1.00,525082.104459,197,2635.337295,5485.085189,52.706746,1356.802359,0.023745,4,0.910177,INR,Razorpay,UPI,9,0,0,PAYOUT,0.967928,0.720000,0.946869,0.030000,0.030000,4,0.008000,0.008000,razorpay,0.219490,0.015808,2.126532,6.761695,2.000000,6.500000,0.367602,193021.145864
synthetic::LEAK_BATCH_008::009,1,LEAK_BATCH_008,SYN_08_009,unmatched_heavy,unmatched_heavy,v1,1.00,472996.774509,197,2386.253459,4884.407292,47.725069,1428.283700,0.034408,4,0.900000,INR,Razorpay,IMPS,8,4,0,PAYOUT,0.963747,0.744877,0.940000,0.030000,0.028404,4,0.006110,0.008000,razorpay,0.205376,0.020000,2.370263,6.418389,1.936713,5.791432,0.360054,170304.291070
synthetic::LEAK_BATCH_008::010,1,LEAK_BATCH_008,SYN_08_010,unmatched_heavy,unmatched_heavy,v1,1.00,509315.492576,206,2507.998396,5012.812759,104.914045,1526.482615,0.021192,3,0.931903,INR,Razorpay,UPI,8,2,0,PAYOUT,0.967920,0.786659,0.951541,0.027268,0.022698,4,0.008000,0.002249,razorpay,0.183230,0.013788,1.730843,5.967446,1.546355,5.672284,0.347331,176901.129150
synthetic::LEAK_BATCH_008::011,1,LEAK_BATCH_008,SYN_08_011,unmatched_heavy,unmatched_heavy,v1,1.00,432459.284590,187,2398.894536,4895.924905,85.352899,1543.781642,0.000000,3,0.933415,INR,Razorpay,UPI,8,0,0,PAYOUT,0.967626,0.763455,0.942838,0.027518,0.016599,3,0.004843,0.005840,razorpay,0.196048,0.012611,1.595607,5.107484,1.514090,5.306201,0.345658,149483.217025
synthetic::LEAK_BATCH_008::012,1,LEAK_BATCH_008,SYN_08_012,unmatched_heavy,unmatched_heavy,v1,1.00,518184.268511,210,2389.440608,4812.961822,47.788812,1539.806399,0.014054,3,0.915137,INR,Razorpay,IMPS,8,0,0,PAYOUT,0.975459,0.766413,0.961360,0.020860,0.005000,5,0.004329,0.006221,razorpay,0.192918,0.013007,1.641528,5.026322,1.603242,5.399754,0.359028,186042.587505
synthetic::LEAK_BATCH_008::013,1,LEAK_BATCH_008,SYN_08_013,unmatched_heavy,unmatched_heavy,v1,1.00,443538.253015,191,2330.567640,4641.608212,167.110308,1463.588794,0.000000,3,0.932735,INR,Razorpay,UPI,9,0,0,PAYOUT,0.960000,0.744102,0.966489,0.030000,0.023144,4,0.008000,0.002167,razorpay,0.186899,0.007001,1.744193,4.620758,1.673456,4.218139,0.356375,158065.878053
synthetic::LEAK_BATCH_008::014,1,LEAK_BATCH_008,SYN_08_014,unmatched_heavy,unmatched_heavy,v1,1.00,505121.253777,207,2375.429179,4920.228601,138.680009,1485.038238,0.000000,3,0.944919,INR,Razorpay,UPI,9,0,0,PAYOUT,0.962374,0.797147,0.950897,0.030000,0.021405,4,0.003504,0.004419,razorpay,0.198407,0.014738,1.926431,5.685036,1.843571,5.108017,0.334020,168720.566020
synthetic::LEAK_BATCH_008::015,1,LEAK_BATCH_008,SYN_08_015,unmatched_heavy,unmatched_heavy,v1,1.00,453398.670602,196,2340.487885,5008.080332,247.331217,1377.374474,0.041585,4,0.902428,INR,Razorpay,UPI,7,0,0,PAYOUT,0.976757,0.720000,0.951019,0.021115,0.030000,2,0.008000,0.006297,razorpay,0.209937,0.012382,1.990240,6.250871,2.000000,5.931995,0.360182,163306.042058
synthetic::LEAK_BATCH_008::016,1,LEAK_BATCH_008,SYN_08_016,unmatched_heavy,unmatched_heavy,v1,1.00,472839.234354,191,2421.067906,4825.410765,185.582096,1437.624158,0.038700,4,0.943592,INR,Razorpay,IMPS,10,1,0,PAYOUT,0.961718,0.775214,0.956589,0.030000,0.023367,3,0.008000,0.004205,razorpay,0.194506,0.007358,1.896703,6.232658,1.678330,5.780919,0.346132,163664.706487
synthetic::LEAK_BATCH_008::017,1,LEAK_BATCH_008,SYN_08_017,unmatched_heavy,unmatched_heavy,v1,1.00,470646.930514,201,2390.858731,4960.692517,144.833965,1329.881026,0.019278,3,0.933268,INR,Razorpay,IMPS,7,0,0,PAYOUT,0.977236,0.782443,0.950245,0.023900,0.005000,4,0.005001,0.003180,razorpay,0.195851,0.001220,1.597148,6.049911,1.120456,5.836286,0.362162,170450.321875
synthetic::LEAK_BATCH_008::018,1,LEAK_BATCH_008,SYN_08_018,unmatched_heavy,unmatched_heavy,v1,1.00,544294.559118,212,2505.041383,5344.693296,127.857075,1438.446476,0.013236,4,0.921024,INR,Razorpay,IMPS,6,0,0,PAYOUT,0.960000,0.739705,0.951567,0.030000,0.024505,4,0.004743,0.008000,razorpay,0.180808,0.010151,1.788994,5.466993,1.333666,5.803336,0.373948,203537.859762
synthetic::LEAK_BATCH_008::019,1,LEAK_BATCH_008,SYN_08_019,unmatched_heavy,unmatched_heavy,v1,1.00,597226.741770,235,2550.214893,5030.196564,156.356520,1472.937491,0.030395,4,0.920211,INR,Razorpay,IMPS,8,6,1,PAYOUT,0.984451,0.796242,0.964469,0.024858,0.019660,4,0.005829,0.005234,razorpay,0.208755,0.011645,1.544626,5.908830,1.830263,5.795769,0.330256,197237.422935
synthetic::LEAK_BATCH_008::020,1,LEAK_BATCH_008,SYN_08_020,unmatched_heavy,unmatched_heavy,v1,1.00,446884.764372,190,2361.986478,4720.363232,47.239730,1473.099018,0.041373,4,0.928272,INR,Razorpay,UPI,7,0,0,PAYOUT,0.979837,0.737831,0.940000,0.030000,0.030000,3,0.008000,0.007002,razorpay,0.208458,0.020000,2.242483,6.012207,2.000000,5.827733,0.350713,156728.380327
synthetic::LEAK_BATCH_009::001,1,LEAK_BATCH_009,SYN_09_001,under_heavy,under_heavy,v1,1.00,510131.190655,193,2663.185097,4942.654019,112.114860,1492.958172,0.022029,2,0.974520,INR,Razorpay,UPI,9,1,0,PAYOUT,0.989804,0.883057,0.983182,0.008667,0.007546,1,0.000161,0.000000,razorpay,0.141298,0.004136,1.341349,4.282794,1.249842,5.407301,0.041954,21401.876849
synthetic::LEAK_BATCH_009::002,1,LEAK_BATCH_009,SYN_09_002,under_heavy,under_heavy,v1,1.00,563373.823641,192,2878.513808,4844.283944,169.772359,1502.502182,0.006510,2,0.997762,INR,Razorpay,UPI,7,0,0,PAYOUT,0.985988,0.860740,0.990000,0.011910,0.001493,1,0.001767,0.003742,razorpay,0.120000,0.002454,1.390155,5.349523,1.470635,5.464161,0.047403,26705.776270
synthetic::LEAK_BATCH_009::003,1,LEAK_BATCH_009,SYN_09_003,under_heavy,under_heavy,v1,1.00,498428.435643,195,2628.256153,5074.212370,79.223359,1430.245653,0.000000,2,0.970474,INR,Razorpay,IMPS,6,4,0,PAYOUT,0.971095,0.853883,0.975169,0.020000,0.007340,1,0.000519,0.001766,razorpay,0.157373,0.009052,1.476254,5.520553,1.217871,5.325985,0.043194,21528.996759
synthetic::LEAK_BATCH_009::004,1,LEAK_BATCH_009,SYN_09_004,under_heavy,under_heavy,v1,1.00,546611.661200,205,2636.211291,4317.424847,108.043043,1531.690391,0.000000,2,0.977579,INR,Razorpay,UPI,9,0,0,PAYOUT,0.970000,0.836714,0.983996,0.020000,0.017514,2,0.003012,0.004232,razorpay,0.160670,0.015000,1.950513,5.405299,1.692990,5.122038,0.039265,21462.479247
synthetic::LEAK_BATCH_009::005,1,LEAK_BATCH_009,SYN_09_005,under_heavy,under_heavy,v1,1.00,520326.364880,197,2608.418783,4763.570885,52.168376,1253.713047,0.014802,2,0.994705,INR,Razorpay,IMPS,8,5,1,PAYOUT,0.986403,0.866147,0.978199,0.011557,0.010788,1,0.001146,0.000000,razorpay,0.149881,0.003503,1.721478,5.387424,1.429486,5.006501,0.050098,26067.079296
synthetic::LEAK_BATCH_009::006,1,LEAK_BATCH_009,SYN_09_006,under_heavy,under_heavy,v1,1.00,560697.859832,194,2892.194449,5570.000426,169.511106,1387.400353,0.000983,2,0.968633,INR,Razorpay,UPI,8,1,0,PAYOUT,0.997679,0.878755,0.990000,0.006876,0.007731,1,0.000000,0.002769,razorpay,0.147006,0.008344,1.342106,5.720608,1.880875,5.722778,0.063359,35525.288128
synthetic::LEAK_BATCH_009::007,1,LEAK_BATCH_009,SYN_09_007,under_heavy,under_heavy,v1,1.00,543823.891608,202,2690.252864,4963.372192,53.805057,1557.058431,0.015392,2,0.968168,INR,Razorpay,UPI,10,5,1,PAYOUT,0.987573,0.879715,0.980157,0.010563,0.010132,1,0.000239,0.004349,razorpay,0.141105,0.001839,1.233915,4.990732,1.289812,5.083825,0.072498,39426.265206
synthetic::LEAK_BATCH_009::008,1,LEAK_BATCH_009,SYN_09_008,under_heavy,under_heavy,v1,1.00,508548.583468,203,2574.897021,5231.299368,62.868125,1446.941445,0.003639,2,1.000000,INR,Razorpay,IMPS,9,5,1,PAYOUT,0.992228,0.877929,0.982465,0.006606,0.000000,1,0.000000,0.000000,razorpay,0.151607,0.008585,1.982057,4.785491,1.500066,4.891713,0.057856,29422.382440
synthetic::LEAK_BATCH_009::009,1,LEAK_BATCH_009,SYN_09_009,under_heavy,under_heavy,v1,1.00,655105.499976,235,2843.035041,5189.013071,98.732272,1355.731343,0.000000,2,0.995828,INR,Razorpay,IMPS,9,1,0,PAYOUT,0.995217,0.879831,0.971677,0.004065,0.000694,1,0.000000,0.006000,razorpay,0.121616,0.000000,1.345283,5.068766,1.120374,5.040312,0.065670,43020.708943
